Company,ISIN,Market,Compartment,Country,Ticker,industry,sector,overallRisk,beta,dividendYield,fiveYearAvgDividendYield,trailingPE,forwardPE,regularMarketVolume,marketCap,currency,enterpriseValue,profitMargins,bookValue,priceToBook,trailingEps,forwardEps,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingMargins
"CTT-CORREIOS DE PORTUGAL, SA",PTCTT0AM0001,Euronext Lisbon,Compartment B,Portugal,CTT.LS,Integrated Freight & Logistics,Industrials,3.0,1.032,2.2,8.35,21.472221,20.342106,222145.0,1025191232.0,EUR,-956795840.0,0.0381,1.735,4.4553313,0.36,0.38,2600340480.0,19.324,538382400.0,1256109184.0,9.329,0.017690001,0.17663,808372224.0,0.07881
CUBE LABS,IT0005532483,Euronext Growth Milan,Euronext Growth,Italy,CUBE.MI,Asset Management,Financial Services,,,,,,,37500.0,44593612.0,EUR,,0.0,,,-0.04,,,,,,,,,,0.0
CULTI MILANO,IT0005257347,Euronext Growth Milan,Euronext Growth,Italy,CULT.MI,Luxury Goods,Consumer Cyclical,,0.581,0.83,,8.897059,8.832117,1625.0,32981576.0,EUR,33354188.0,0.1554,4.569,2.648282,1.36,,1091788.0,0.401,1427753.0,23935782.0,8.781,0.10469,0.33769,10319402.0,0.14738
CUMULEX,BE0003463685,Euronext Brussels,Compartment C,Belgium,SUCR.BR,,,,,,,,,,,,,,,,,,,,,,,,,,
CY4GATE,IT0005412504,Euronext Milan,Compartment B,Italy,CY4.MI,Software - Infrastructure,Technology,,1.054,,,,81.46156,22524.0,119075216.0,EUR,161010592.0,-0.09198,3.827,1.3457017,-0.31,,17643144.0,0.721,49027380.0,76687872.0,3.306,-0.032360002,-0.054330003,13897689.0,-0.27808002
CYBEROO,IT0005546103,Euronext Growth Milan,Euronext Growth,Italy,CYB.MI,Software - Infrastructure,Technology,,0.642,,,16.045454,12.789855,47791.0,72528440.0,EUR,72518832.0,0.175,0.603,2.9270315,0.11,,6455659.0,0.157,6219264.0,25011192.0,0.607,0.10307,0.19288,10353046.0,0.34070998
CYVIZ AS,NO0010015175,Euronext Growth Oslo,Euronext Growth,Norway,CYVIZ.OL,Computer Hardware,Technology,,0.474,,,50.0,13.768116,12268.0,494383808.0,NOK,533161600.0,0.015800001,8.252,4.604944,0.76,2.76,11882000.0,0.917,69391000.0,624390016.0,48.176,0.024330001,0.10205,126283000.0,-0.02496
D.L.S.I.,FR0010404368,Euronext Growth Paris,Euronext Growth,France,ALDLS.PA,Staffing & Employment Services,Industrials,,1.289,3.33,2.85,57.14286,12.631579,757.0,30269040.0,EUR,26333880.0,0.00234,22.968,0.522466,0.21,0.95,19210000.0,7.559,14246000.0,211868992.0,83.364,0.010989999,0.00714,15818000.0,0.01837
DALATA HOTEL GROUP PLC,IE00BJMZDW83,Euronext Dublin,Compartment B,Ireland,DHG.IR,Lodging,Consumer Cyclical,4.0,1.367,1.96,,15.95,15.593304,463293.0,1349242368.0,EUR,2359852288.0,0.12073,6.668,0.9568086,0.4,,39575000.0,0.187,1050185984.0,652190016.0,2.943,0.03837,0.055999998,413343008.0,0.25207
DAMARIS,FR0000077885,Euronext Access Paris,Euronext Access,France,MLDAM.PA,Software - Application,Technology,,2.089763,,,,,7.0,1600000.0,EUR,3800000.0,0.10399,,,,,,,,,,,,,0.0
DAMARTEX,FR0000185423,Euronext Growth Paris,Euronext Growth,France,ALDAR.PA,Apparel Retail,Consumer Cyclical,,0.958,,2.39,,-1.4101694,43.0,47047104.0,EUR,225301312.0,-0.04366,7.87,0.52858955,-2.23,-2.95,20092000.0,1.786,199047008.0,523516992.0,46.547,0.00873,-0.2761,337380000.0,0.01615
D'AMICO,LU2592315662,Euronext Milan,Compartment B,Luxembourg,DIS.MI,Marine Shipping,Industrials,6.0,0.549,7.06,,4.9594593,5.027397,668577.0,436612576.0,EUR,584130624.0,0.2633,6.201,0.59184,0.74,0.73,124067000.0,1.043,271584992.0,395380000.0,3.303,0.06966,0.14384,194692992.0,0.26049998
DANIELI & C,IT0000076502,Euronext Milan,Compartment A,Italy,DAN.MI,Specialty Industrial Machinery,Industrials,10.0,0.971,0.76,0.96,11.215469,11.802325,85463.0,2618025984.0,EUR,1256710912.0,0.062800005,35.495,1.143823,3.62,3.44,2831500032.0,38.254,1081299968.0,4253378048.0,58.432,0.0232,0.10276,2005761024.0,0.05429
DATALEX PLC,IE0000527006,Euronext Growth Dublin,Euronext Growth,Ireland,DLE.IR,Software - Application,Technology,,1.094,,,,-0.053078555,52799.0,47038500.0,EUR,41372444.0,-0.37210998,0.001,249.99998,-0.06,-4.71,6370000.0,0.034,704000.0,27481000.0,0.187,-0.19155,,10182000.0,-0.099709995
DATALOGIC,IT0004053440,Euronext Milan,Compartment B,Italy,DT8A.MI,,,,,,,,,,,,,,,,,,,,,,,,,,
DATRIX,IT0005468357,Euronext Growth Milan,Euronext Growth,Italy,DATA.MI,Software - Infrastructure,Technology,,1.41,,,,,3000.0,19681366.0,EUR,18291766.0,-0.118599996,0.692,1.6979768,-0.15,,6317090.0,0.377,4928404.0,20794048.0,1.241,-0.040599998,-0.19302,6431017.0,-0.07117
DBA GROUP,IT0005285942,Euronext Growth Milan,Euronext Growth,Italy,DBA.MI,Engineering & Construction,Industrials,,0.637,3.42,,13.571428,7.3076925,24000.0,41655220.0,EUR,51591044.0,0.02606,2.243,1.6941595,0.28,,8812344.0,0.798,18030076.0,116660696.0,10.566,0.053969998,0.13997,16300690.0,0.056560002
DBT,FR001400LO86,Euronext Growth Paris,Euronext Growth,France,ALDBT.PA,Specialty Industrial Machinery,Industrials,,0.711,,,,-0.24516128,1137270.0,762924.0,EUR,5744924.0,-0.26133,2.55,0.05960784,-0.71,-0.62,2074000.0,0.413,6719000.0,13699000.0,2.729,-0.09698,-0.40187,6247000.0,-0.76944
DBV TECHNOLOGIES,FR0010417345,Euronext Paris,Compartment B,France,DBV.PA,Biotechnology,Healthcare,10.0,0.331,,,,-2.386111,480331.0,235037856.0,EUR,139446736.0,0.0,0.63,2.7269843,-0.96,-0.72,103207000.0,0.755,7694000.0,3800000.0,0.035,-0.59156,-1.4809101,3800000.0,-28.06143
DECEUNINCK,BE0003789063,Euronext Brussels,Compartment B,Belgium,DECB.BR,Building Products & Equipment,Industrials,,0.825,3.83,1.21,20.9,5.9714284,74026.0,288553760.0,EUR,390815424.0,0.01681,2.452,0.85236543,0.1,0.35,34133000.0,0.247,119280000.0,826992000.0,5.969,0.06185,0.047340002,265327008.0,0.06875
DEEP VALUE DRILLER AS,NO0010955917,Euronext Growth Oslo,Euronext Growth,Norway,DVD.OL,Oil & Gas Drilling,Energy,,0.357,13.79,,39.545452,5.838926,330985.0,1621824512.0,NOK,1716720512.0,0.43803,0.106,164.15094,0.44,2.98,14825514.0,0.159,109721000.0,60233164.0,0.646,0.17661,3.13663,60233164.0,0.66341
DEEZER,FR001400AYG6,Euronext Paris,Compartment B,France,DEEZR.PA,Entertainment,Communication Services,,-0.188,,,,-30.765257,8736.0,148379920.0,EUR,113501880.0,-0.02621,-2.013,-0.5911575,-0.21,,59804000.0,0.484,26206000.0,540846016.0,4.397,-0.03348,,134636000.0,-0.01617
DEKUPLE,FR0000062978,Euronext Paris,Compartment C,France,DKUPL.PA,Advertising Agencies,Communication Services,,0.721,2.65,7.07,11.619433,7.1039605,283.0,114000136.0,EUR,161444192.0,0.0462,7.32,3.920765,2.47,,57995000.0,14.6,79749000.0,217764992.0,54.856,0.04705,0.19524,104139000.0,0.07634
DELFINGEN INDUSTRY,FR0000054132,Euronext Growth Paris,Euronext Growth,France,ALDEL.PA,Auto Parts,Consumer Cyclical,,1.29,2.67,2.62,,7.7005343,2679.0,78683904.0,EUR,222775808.0,-0.00028,56.585,0.50896883,-0.05,3.74,23425000.0,8.958,169996992.0,425375008.0,162.64,0.02715,-0.00037999998,166342000.0,0.07649
DELTA PLUS GROUP,FR0013283108,Euronext Growth Paris,Euronext Growth,France,ALDLT.PA,Footwear & Accessories,Consumer Cyclical,10.0,0.916,2.06,1.51,11.724138,9.289618,891.0,369425120.0,EUR,524797408.0,0.07784,38.061,1.3399543,4.35,5.49,37843000.0,5.286,196072000.0,400081984.0,55.871,0.05909,0.12139,221596992.0,0.12810001
DEODATO.GALLERY,IT0005528937,Euronext Growth Milan,Euronext Growth,Italy,ART.MI,Leisure,Consumer Cyclical,,0.409,,,Infinity,,105000.0,13508781.0,EUR,,0.01235,0.15,2.5466666,0.0,,1763090.0,,2686043.0,8876074.0,,-0.01432,0.03249,2393054.0,-0.108669996
DERICHEBOURG,FR0000053381,Euronext Paris,Compartment B,France,DBG.PA,Waste Management,Industrials,8.0,1.997,2.11,2.55,13.095745,6.2171717,122002.0,979857536.0,EUR,1684912256.0,0.029849999,6.75,0.9118519,0.47,0.99,187800000.0,1.18,889900032.0,3571699968.0,22.429,0.045050003,0.10463,878899968.0,0.048699997
DESERT CONTROL AS,NO0010963275,Euronext Growth Oslo,Euronext Growth,Norway,DSRT.OL,Agricultural Inputs,Basic Materials,,1.178,,,,-6.1428576,470414.0,231116416.0,NOK,187803296.0,0.0,1.394,3.0846486,-1.29,-0.7,43313000.0,0.806,0.0,2500000.0,0.047,,-0.73708,1772000.0,-10.2181
DESTINATION ITALIA,IT0005454027,Euronext Growth Milan,Euronext Growth,Italy,DIT.MI,Travel Services,Consumer Cyclical,,1.095,,,,,897000.0,14318216.0,EUR,29125490.0,-0.02795,0.263,2.5855513,-0.08,,986587.0,0.051,16704903.0,57783264.0,3.0,-0.01929,-0.29747,1451745.0,-0.01643
DEVERNOIS,FR0000060840,Euronext Growth Paris,Euronext Growth,France,ALDEV.PA,Apparel Manufacturing,Consumer Cyclical,,-0.663,,4.03,,,30.0,3110203.0,EUR,9877203.0,-0.00928,35.394,0.2938351,-0.61,,2048000.0,6.848,8815000.0,19604000.0,65.553,0.0099,-0.017070001,15473000.0,0.108830005
DEXELANCE,IT0005543480,Euronext Milan,Compartment B,Italy,DEX.MI,"Furnishings, Fixtures & Appliances",Consumer Cyclical,,0.482,,,12.142858,8.5749235,5129.0,180374768.0,EUR,300453408.0,0.045939997,6.272,1.0841837,0.56,,41580000.0,1.559,160643008.0,326161984.0,12.785,0.030369999,0.093210004,100927000.0,-0.00519
DGB GROUP N.V.,NL0009169515,Euronext Amsterdam,Compartment C,Netherlands,DGB.AS,Lumber & Wood Production,Basic Materials,,-0.365,,4.84,,,15365.0,6912108.0,EUR,16031717.0,0.0,-0.714,-0.88235295,-0.38,,460000.0,0.051,10793000.0,88000.0,0.008,-0.24186,,-70000.0,-15.452829
DHH,IT0005203622,Euronext Growth Milan,Euronext Growth,Italy,DHH.MI,Software - Infrastructure,Technology,,0.313,,,27.199999,17.435898,218.0,106027568.0,EUR,103868832.0,0.09771,5.618,3.6311853,0.75,1.17,13307844.0,2.713,16435079.0,36933480.0,7.593,0.07554,0.14246,14072669.0,0.17016001
DIADEMA CAPITAL,IT0005605636,Euronext Growth Milan,Euronext Growth,Italy,DIAD.MI,Consulting Services,Industrials,,,,,71.5,,600.0,8367501.0,EUR,,0.077800006,,,0.02,,1087077.0,,0.0,1793594.0,,0.09585,0.12021,911246.0,0.1458
DIAGNOSTIC MEDICAL SYSTEMS,FR0012202497,Euronext Growth Paris,Euronext Growth,France,ALDMS.PA,Medical Devices,Healthcare,,0.858,,,,25.5,9126.0,25537994.0,EUR,42645684.0,-0.05895,0.616,2.0698051,-0.13,,5340000.0,0.256,20074000.0,48855000.0,2.389,-0.00935,-0.20199,18540000.0,0.019019999
DIGITAL BROS,IT0001469995,Euronext Milan,Compartment B,Italy,DIB.MI,Electronic Gaming & Multimedia,Communication Services,,0.639,,,,10.181818,22476.0,175744800.0,EUR,201926256.0,-0.01481,8.577,1.4363997,-0.12,1.21,5509000.0,0.386,30896000.0,108575000.0,7.679,0.0381,-0.01275,72860000.0,0.11607
DIGITAL VALUE,IT0005347429,Euronext Milan,Compartment B,Italy,DGV.MI,Information Technology Services,Technology,,1.238,2.82,,8.265306,4.399203,40493.0,287687296.0,EUR,277687744.0,0.04323,22.135,1.2807771,3.43,,112382000.0,11.075,100217000.0,815804992.0,80.393,0.047659997,0.16921,93013000.0,0.06928
DIGITOUCH,IT0005089476,Euronext Growth Milan,Euronext Growth,Italy,DGT.MI,Advertising Agencies,Communication Services,,0.425,1.55,,16.166668,12.125001,3500.0,26363824.0,EUR,34843492.0,0.04152,1.42,1.3661972,0.12,0.16,6398912.0,0.47,14812672.0,40001300.0,2.878,0.04808,0.08695,8486344.0,0.10933
DIRECTA SIM,IT0001463063,Euronext Growth Milan,Euronext Growth,Italy,D.MI,Capital Markets,Financial Services,,0.539,5.64,,9.01695,7.492958,13000.0,99750000.0,EUR,149380816.0,0.26146,2.438,2.1821165,0.59,,18944456.0,1.01,68575272.0,43060756.0,2.297,0.10233,0.27018,37033520.0,0.32543
DISTRIBUZIONE ELETTRICA ADRIATICA,IT0005600249,Euronext Growth Milan,Euronext Growth,Italy,DEA.MI,,,,,,,10.625,,11200.0,60546232.0,EUR,,,10.176,0.7517689,,,,,,,,,,,
DNO,NO0003921009,Oslo Bors,Compartment B,Norway,DNO.OL,Oil & Gas E&P,Energy,10.0,0.899,8.8,,,8.711657,885505.0,13845000192.0,NOK,13797999616.0,-0.07072,1.094,12.979891,-0.51,1.63,1472800000.0,1.511,1425799936.0,671699968.0,0.689,-0.00219,-0.04165,251200000.0,0.09648
DNXCORP,FR0010436584,Euronext Growth Paris,Euronext Growth,France,ALDNX.PA,Internet Content & Information,Communication Services,,0.713,15.63,11.75,5.69395,,417.0,32164800.0,EUR,24582046.0,0.19940001,6.365,2.5137472,2.81,,7366157.0,3.721,272701.0,23040880.0,11.506,0.19272,0.36681998,7313396.0,0.32865003
DOCK.PETR.AMBES AM,FR0000065260,Euronext Paris,Compartment C,France,DPAM.PA,Oil & Gas Refining & Marketing,Energy,,0.277,5.23,7.04,15.55272,,15.0,96332928.0,EUR,77059120.0,0.27892,646.842,1.5073233,62.69,,18295876.0,187.074,0.0,21996272.0,224.911,0.09211001,0.100150004,15463660.0,0.52564
DOF GROUP ASA,NO0012851874,Oslo Bors,Compartment B,Norway,DOFG.OL,Engineering & Construction,Industrials,,0.007,3.31,,7.587186,5.1685085,300820.0,23039401984.0,NOK,24250368000.0,0.16746001,7.556,12.380889,12.33,18.1,345000000.0,1.401,1556000000.0,1475000064.0,7.09,0.056220002,0.17093,943000000.0,0.19847
DOLFINES,FR001400SP13,Euronext Growth Paris,Euronext Growth,France,JPZ.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
DOLPHIN DRILLING AS,NO0012595950,Euronext Growth Oslo,Euronext Growth,Norway,DDRIL.OL,Oil & Gas Drilling,Energy,,-0.502,,,,0.004857143,141878652.0,218955232.0,NOK,51758668.0,-0.39688998,0.135,0.05037037,-3.36,1.4,25100000.0,0.092,75000000.0,128500000.0,0.448,-0.120749995,-0.81928,4500000.0,-0.01316
DONEGAL INVESTMENT GROUP PLC,IE000Y2HN3O9,Euronext Growth Dublin,Euronext Growth,Ireland,DQ7A.IR,Farm Products,Consumer Defensive,,-0.406,2.65,2.78,9.731183,,111.0,22234584.0,EUR,19599602.0,0.0686,12.88,1.4052795,1.86,,7413000.0,6.035,5365000.0,39604000.0,26.616,0.05224,0.16691999,12440000.0,0.08804
DONTNOD Entertainment,FR0013331212,Euronext Growth Paris,Euronext Growth,France,ALDNE.PA,Electronic Gaming & Multimedia,Communication Services,,0.685,,,,3.5555553,3120.0,12477696.0,EUR,-18749278.0,-2.68682,4.17,0.23021582,-4.92,0.27,32875000.0,2.529,1648000.0,23938000.0,1.83,-0.30259,-0.74461,23938000.0,-1.31196
DOTSTAY,IT0005523839,Euronext Growth Milan,Euronext Growth,Italy,DOT.MI,Real Estate Services,Real Estate,,,,,,,3000.0,7764680.0,EUR,,0.0,,,-0.23,,,,,,,,,,0.0
DOVALUE,IT0005610958,Euronext Milan,Compartment B,Italy,DOV.MI,Asset Management,Financial Services,7.0,1.406,,,,2.7917523,543765.0,513577600.0,EUR,1176820096.0,0.01548,1.062,2.5499058,-0.29,0.97,137980000.0,0.728,685859968.0,517580000.0,7.548,0.05528,0.12104,493671008.0,0.34447
DOXEE,IT0005394413,Euronext Growth Milan,Euronext Growth,Italy,DOX.MI,Software - Infrastructure,Technology,,0.277,,,,,26500.0,30079138.0,EUR,48363736.0,-0.12528,0.741,3.508772,-0.32,,1057142.0,0.092,19616884.0,29306096.0,2.557,-0.03867,-0.48812,2712508.0,-0.0497
DRONE VOLT,FR001400SVN0,Euronext Growth Paris,Euronext Growth,France,ALDRV.PA,Computer Hardware,Technology,,0.366,,,,,443139.0,39977016.0,EUR,14758484.0,-0.36437,0.703,0.9715505,-0.61,0.0,455000.0,0.023,4183000.0,32662000.0,1.761,-0.17794001,-0.84952,4105000.0,-0.31391
DYNAFOND,FR0000052920,Euronext Access Paris,Euronext Access,France,MLDYN.PA,Aluminum,Basic Materials,,0.233384,8.06,,0.7797619,,700.0,983449.0,EUR,1095150.0,0.14008,3.733,0.17546208,0.84,,,,,9349991.0,5.996,0.15798001,0.23319,4078260.0,0.20176001
DYNEX ENERGY SA,LU0881232630,Euronext Access Paris,Euronext Access,Luxembourg,MLDYX.PA,Oil & Gas E&P,Energy,,-0.036287,,,,,2.0,21481950.0,EUR,21482000.0,0.0,14.696,0.10206859,-0.0,,,,,,,-0.00031,-0.00066,,0.0
E.P.H.,IT0005623845,Euronext Milan,Compartment C,Italy,EPH.MI,Internet Retail,Consumer Cyclical,,-0.142,,,,,20900.0,413316.0,EUR,8898561.0,0.0,-33.331,-0.0030302121,-19.04,,151975.0,0.406,9012768.0,,,-0.73614,,-1113149.0,0.0
EAGLE FOOTBALL GROUP,FR0010428771,Euronext Paris,Compartment B,France,XXT.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
EASE2PAY NV,NL0000345627,Euronext Amsterdam,Compartment C,Netherlands,EAS2P.AS,Software - Infrastructure,Technology,,0.193,,431.76,,,442.0,8851867.0,EUR,6179873.0,-0.27824,0.277,1.3574007,-0.03,,2672000.0,0.113,0.0,2886000.0,0.123,-0.06379,-0.116000004,1757000.0,-0.18754
EAUX DE ROYAN,FR0007200100,Euronext Access Paris,Euronext Access,France,MLEDR.PA,Utilities - Regulated Water,Utilities,,0.027883,7.12,,,,100.0,8924160.0,EUR,14515200.0,0.062800005,22.283,2.2348874,-2.51,,,,,17486888.0,97.583,-0.00884,0.22680001,3384815.0,-0.025610002
EAVS,FR0010536185,Euronext Access Paris,Euronext Access,France,MLEAV.PA,Electronics & Computer Distribution,Technology,,1.027119,,,,,5.0,16739970.0,EUR,,0.08877,,,,,,,,3066887.0,,0.14902,0.29884002,849893.0,0.1305
EBUSCO HOLDING N.V.,NL0015002AG2,Euronext Amsterdam,Compartment B,Netherlands,EBUS.AS,Auto Manufacturers,Consumer Cyclical,,0.769,,,,0.4094737,2338314.0,25468102.0,EUR,66622104.0,0.0,0.42,0.9261905,-10.79,,2399000.0,0.037,43553000.0,10665000.0,0.573,-0.49106,-1.9511399,-34602000.0,4.80614
ECOLUTIONS,DE000A0XYM45,Euronext Access Paris,Euronext Access,Germany,MLECO.PA,Utilities - Renewable,Utilities,,,,,,,,35500000.0,EUR,,0.0,,,-0.01,,,,,,,,,,0.0
ECOMEMBRANE,IT0005543332,Euronext Growth Milan,Euronext Growth,Italy,ECMB.MI,Packaging & Containers,Consumer Cyclical,,0.607,1.06,,131.25,16.25387,200.0,22460130.0,EUR,,0.00816,,,0.04,,3382090.0,,4887717.0,20279216.0,,0.00453,0.02902,7723454.0,0.16409999
ECOMIAM SA,FR0013534617,Euronext Growth Paris,Euronext Growth,France,ALECO.PA,Food Distribution,Consumer Defensive,,1.057,,,,48.0,680.0,13032985.0,EUR,,-0.084630005,1.279,1.876466,-0.36,0.05,,,,41247760.0,7.476,,,2906350.0,-0.0769
ECONOCOM GROUP,BE0974313455,Euronext Brussels,Compartment B,Belgium,ECONB.BR,Information Technology Services,Technology,,1.091,5.45,1.59,7.65,4.3714285,9067.0,299132128.0,EUR,604198272.0,0.0054,2.448,0.75,0.24,0.42,361100000.0,2.162,617900032.0,2831399936.0,16.954,0.02525,0.08718,281200000.0,0.02631
ECOSLOPS,FR0011490648,Euronext Growth Paris,Euronext Growth,France,ALESA.PA,Oil & Gas Refining & Marketing,Energy,,0.432,,,,-1.9545455,4202.0,4456339.0,EUR,15637956.0,-0.26813,0.972,0.8847737,-0.55,-0.44,6591000.0,1.272,17772000.0,11569000.0,2.238,-0.02185,-0.4964,694000.0,-0.115439996
ECOSUNTEK,IT0005654766,Euronext Growth Milan,Euronext Growth,Italy,ECK.MI,Utilities - Diversified,Utilities,,0.209,,,23.505554,0.9385537,11900.0,36246132.0,EUR,57191932.0,0.00213,0.857,2.4684947,0.09,,65822424.0,3.842,76483568.0,737791552.0,43.061,0.03745,0.24962999,23131140.0,0.015310001
EDGELAB,IT0005627762,Euronext Growth Milan,Euronext Growth,Italy,ELB.MI,Aerospace & Defense,Industrials,,,,,,,3500.0,12798240.0,EUR,,0.0,,,-0.0,,,,,,,,,,0.0
EDIL SAN FELICE,IT0005561441,Euronext Growth Milan,Euronext Growth,Italy,ESF.MI,Infrastructure Operations,Industrials,,,1.45,,14.205882,9.621514,3253.0,92972672.0,EUR,,0.16226,10.1,0.4782178,0.34,,8927857.0,,5236103.0,40330380.0,,0.0846,0.19503,27668970.0,0.15978
EDILIZIACROBATICA,IT0005351504,Euronext Growth Milan,Euronext Growth,Italy,EDAC.MI,Specialty Business Services,Industrials,,0.752,2.5,,,11.404049,2902.0,48191316.0,EUR,81890288.0,-0.01748,3.097,1.8534065,-0.32,,25168000.0,2.998,58957000.0,154464992.0,18.416,0.01222,-0.10079,104310000.0,-0.0025099998
EDITIONS DU SIGNE,FR0000052755,Euronext Access Paris,Euronext Access,France,MLEDS.PA,Publishing,Communication Services,,,,,3.25,,400.0,185250.0,EUR,,0.0,,,0.04,,,,,,,,,,0.0
EDUFORM'ACTION,FR0010882886,Euronext Access Paris,Euronext Access,France,MLEFA.PA,Asset Management,Financial Services,,0.615355,,,Infinity,,400.0,7654240.0,EUR,4423693.0,0.00772,0.317,1.2618296,0.0,,,,,165915.0,0.031,0.012519999,1.3179,104833.0,0.03526
EDUNIVERSAL,FR0010439265,Euronext Access Paris,Euronext Access,France,MLEDU.PA,Education & Training Services,Consumer Defensive,,,,,4.875,,400.0,3031275.0,EUR,,0.0,,,0.04,,,,,,,,,,0.0
EEMS,IT0005577868,Euronext Milan,Compartment C,Italy,EEMS.MI,Utilities - Regulated Gas,Utilities,,0.568,,,,,21000.0,2228435.0,EUR,881225.0,-2.5738199,0.289,0.61591697,-0.29,,829000.0,0.094,147000.0,1016000.0,0.255,-0.42446,-1.20258,-2037000.0,-2.17505
EGIDE,FR0000072373,Euronext Growth Paris,Euronext Growth,France,EGID.PA,,,,,,,,,,,,,,,,,,,,,,,,,,
E-GLOBE,IT0005557514,Euronext Growth Milan,Euronext Growth,Italy,EGB.MI,Building Products & Equipment,Industrials,,2.179,,,7.6666665,,5000.0,12442425.0,EUR,,-0.07734,,,0.09,,2057162.0,,4507672.0,27440740.0,,,,-887882.0,-0.15376
EGOMNIA,IT0005586497,Euronext Growth Milan,Euronext Growth,Italy,EGN.MI,,,,,,,,,,,,,,,,,,,,,,,,,,
EIDESVIK OFFSHORE,NO0010263023,Oslo Bors,Compartment C,Norway,EIOF.OL,Oil & Gas Equipment & Services,Energy,10.0,0.559,1.98,2.95,10.950413,-2.8930132,2959.0,967028672.0,NOK,1801053952.0,0.11234,21.98,0.60282075,1.21,-4.58,285004000.0,3.961,857772032.0,778776000.0,10.753,0.023699999,0.06995,428652992.0,0.12361
EKINOPS,FR0011466069,Euronext Paris,Compartment C,France,EKI.PA,Communication Equipment,Technology,10.0,0.983,,,,17.472221,25505.0,85528904.0,EUR,87720040.0,-0.076409996,4.176,0.753113,-0.34,0.18,36739000.0,1.36,39525000.0,117368000.0,4.341,0.01526,-0.07691,64231000.0,0.03537
EKOPAK NV,BE0974380124,Euronext Brussels,Compartment B,Belgium,EKOP.BR,Utilities - Regulated Water,Utilities,,0.182,,,,36.27907,3152.0,136524960.0,EUR,183424208.0,-0.25677,2.779,2.806765,-0.83,,9706000.0,0.655,77498000.0,47638000.0,3.213,-0.0572,-0.25827,1548000.0,-0.7641
EL.EN.,IT0005453250,Euronext Milan,Compartment B,Italy,ELN.MI,Medical Devices,Healthcare,10.0,1.316,1.86,1.87,15.526317,16.619719,45905.0,944476736.0,EUR,860388928.0,0.090050004,4.806,2.455264,0.76,0.71,157487104.0,1.966,46744240.0,577191488.0,7.205,,0.16087,243904672.0,0.11273
ELEC.STRASBOURG,FR0000031023,Euronext Paris,Compartment B,France,ELEC.PA,Utilities - Renewable,Utilities,,0.307,7.07,5.03,7.172509,,4461.0,1118424448.0,EUR,802472512.0,0.10596,81.724,1.9027458,21.68,,332636000.0,46.397,11239000.0,1419496960.0,197.994,0.057129998,0.27512,376440000.0,0.13626
ELECTRICITE ET EAUX DE MADAGASCAR,FR0000035719,Euronext Paris,Compartment C,France,EEM.PA,Asset Management,Financial Services,,-0.166,,,,,88.0,11824206.0,EUR,10366663.0,0.0,1.894,1.5945089,-1.26,,11695000.0,2.038,4536000.0,281000.0,0.049,-0.08951,-0.48453,-198000.0,-13.47742
ELECTROMAGNETIC GEOSERVICES,NO0010358484,Oslo Bors,Compartment C,Norway,EMGS.OL,Oil & Gas Equipment & Services,Energy,10.0,1.379,,,3.0686276,-19.562502,145671.0,204968064.0,NOK,222452560.0,0.13397999,0.034,46.02941,0.51,-0.08,3479000.0,0.027,20964000.0,30371000.0,0.232,0.12516,1.6591201,16528000.0,0.14547
ELEKTROIMPORTØREN AS,NO0010911902,Euronext Growth Oslo,Euronext Growth,Norway,ELIMP.OL,Specialty Retail,Consumer Cyclical,,0.919,,,14.495413,19.506172,14040.0,802358784.0,NOK,1379358720.0,0.026659999,13.115,1.2047274,1.09,0.81,95000000.0,1.871,670000000.0,1672813952.0,35.505,0.02,0.07114,575432000.0,0.01768
ELES,IT0005373417,Euronext Growth Milan,Euronext Growth,Italy,ELES.MI,Semiconductor Equipment & Materials,Technology,,1.025,,,32.857143,15.333332,3000.0,39025020.0,EUR,49510092.0,0.03479,1.579,1.4566181,0.07,,7295000.0,0.414,16268000.0,35730000.0,2.098,0.022130001,0.04539,23338000.0,0.05924
ELICA,IT0003404214,Euronext Milan,Compartment C,Italy,ELC.MI,"Furnishings, Fixtures & Appliances",Consumer Cyclical,,0.859,2.72,,24.500002,7.736842,34173.0,86746760.0,EUR,161968960.0,0.00879,2.144,0.6856343,0.06,0.19,43260000.0,0.738,113055000.0,459631008.0,7.609,0.0046,0.041350003,214758000.0,0.00955
